ID,Is_Lead
UER5GLJG,0.19691549
CSMLGXV4,0.8279594
HUQYEDER,0.042221818
CXDFHEFJ,0.17972153
6UGAWKYA,0.0695202
4RVOZNHD,0.9012107
DNFEHDKN,0.18195789
LJYUKEQ8,0.53234005
YTBJR8BO,0.8311237
CZULNGNC,0.41563696
7PYQNZLC,0.3924297
QBSSQ6TK,0.058652736
W3G4GJVA,0.80382144
GPTVQY5F,0.055521064
IJDG7KCD,0.05570868
6EQTXD3Q,0.030764641
MWEFQHRY,0.05570002
O3NE5KOM,0.86395186
8VEW4ARJ,0.5267613
IQZVGTJ6,0.060611315
QFUXADQA,0.4937603
Y3YX6F7H,0.056832008
9MRTMXNN,0.04959916
878X2XFM,0.7900764
4ETMRKXM,0.17794123
CGB2XXTX,0.054763522
VK6H82R7,0.058031432
IG4RQEYJ,0.26625744
Q26X6H8J,0.86576855
HVERCZP3,0.04618354
XMWQVKNU,0.04902238
IGKCQBKJ,0.059758756
KBJ5T2WB,0.05707821
KGWZ9KQG,0.26686344
KZ3DJEFH,0.05188949
S7VN5ESK,0.14483367
M4RGTQZN,0.29022747
YWAUGYSL,0.5527694
EGJ7TRRA,0.029925551
7M9KZ4FC,0.1404661
MKA5BZDP,0.049983878
NVRWBRNP,0.38760793
HKS7HUC7,0.0634532
B74A89KH,0.05417886
KEBPWRVW,0.05170876
ADK3PEHR,0.063335605
8SFD8WQY,0.76946044
GVFMZWGP,0.059758756
3ZWQP7GT,0.023772111
YSBPBIHQ,0.026403202
QVBYGKQV,0.063038886
KCR4VWB7,0.05014633
LAE4AFIX,0.1311971
XQ5BKS87,0.41123152
H5IRH5CP,0.040542483
FG5BPSZZ,0.77004194
BDO2HACF,0.23003116
BNVBBHZV,0.048047163
JYDUGHCO,0.055327497
THTYHXDE,0.0584131
NRD7DNPK,0.4128933
TGNNLQEZ,0.24394745
FPNVGAHS,0.4052141
PANPEYDD,0.8489998
JHN2M6C5,0.88242424
M5KFLNCT,0.88100654
G5I2B3MT,0.06391983
FAA5ZATL,0.0527495
N7EDREYC,0.25196984
HTBUPKVT,0.04763956
SX6RAXQ9,0.05406329
TBEUVGHV,0.02847123
57HYDVD4,0.05725676
F3ZMDJEU,0.9930593
HNCWEFJS,0.054257266
C6JSACJP,0.03211402
E9DNXBHI,0.6125507
ZMRMJEUO,0.44864568
U4VQU8ZQ,0.20346592
AO6WVL7Z,0.06436691
RPGBKHPR,0.17622723
U3TCGTL4,0.50749975
NUNCVWYT,0.020649808
SPZFU6CX,0.045402173
GXBPBEAA,0.25043377
UKSADHWX,0.4837365
KQZVWTEC,0.8586658
KSUXWHYH,0.2712977
7FR8GSFT,0.1652216
WYVAEE3Q,0.07261472
KBCTYGBN,0.055818304
TUAMKJS2,0.049867917
LRWAUJYX,0.060297087
HJDQMCXA,0.15600373
QF2JTEGE,0.09777543
BATV4FRV,0.82574606
ECKR858M,0.023436397
GG9A3NVU,0.21552719
5FYV9VVS,0.059075784
HRCAXVZS,0.31484538
QKTJUF2V,0.37603897
BOPG9NJG,0.8402728
JPJFIIKG,0.18136829
BICJNM53,0.34749085
QKQ8M6LI,0.14397147
VLZCUDTT,0.05589545
E4PZBDKI,0.051456083
NJDMHA7L,0.12349709
NM8TDQDG,0.23677178
ATX7ZR39,0.063101426
RJJEROAT,0.8855671
KGDMODPP,0.07769884
AYZHFYDS,0.070257984
HJ4FRK8N,0.049499363
LIEPGRCB,0.05378633
K8FBHX6W,0.5098599
EDGUVVVM,0.05782634
U7CGCZOQ,0.07629517
VPJDZJMV,0.17900755
7JIXWUUX,0.058837604
ERJJA3PH,0.78132737
KSZSYNSM,0.5444137
V73XW28W,0.23601727
I79MGTMD,0.16638857
PIG4WNVU,0.05666373
BUCJDSHF,0.06592166
FJGCYGIV,0.5439381
2RHGWMEK,0.0288603
4JFCCLQV,0.26835003
IMXSMCBB,0.4353209
6CRTCX5C,0.18388705
XSPLVFA6,0.09014269
2U3CTECP,0.060812946
DXHNUXZ5,0.08309726
2XMDWGKW,0.10965206
M6NL3XJY,0.43991822
5AWXWPDS,0.82282907
LDZY7CXP,0.029803194
HQWQNHPB,0.3779562
EA9HTWP9,0.02759157
DNFBSZHZ,0.060245734
VBM4SCHW,0.0634532
JEHTCZSQ,0.12640752
7X5QDX3X,0.1894229
LGGTKMRZ,0.1406899
CATLU5ME,0.32966694
M5MFY4ET,0.46334586
MKYLSMLV,0.058031432
9TWBWGWV,0.026921695
A76TN3TL,0.02227397
PJ56WIVB,0.50184816
9IFVXFU4,0.24618262
DRFPLOQP,0.3483817
ET2KDNED,0.18904291
AKKNJBQR,0.066219024
HSDDPIZF,0.49557695
NFH9GM77,0.2478739
GZZ8M4EG,0.021164995
5D6JVQUS,0.7954314
VBM5OAYB,0.43389446
UYNRSVW7,0.48380154
SX3PVFCS,0.366694
NW4IFTS5,0.05504903
JFVAEM8K,0.14448527
FMEMURWE,0.052330982
KFVGQX5K,0.019941337
KQDOTNZJ,0.062147163
JULHKJSC,0.85849243
KZBKWK5C,0.049640894
9PXSYETR,0.16844492
U7JE2D86,0.1334421
ADQCXAW6,0.046779778
CRWKDHKJ,0.06780537
E2WW8FXT,0.053436566
KVCUHHWE,0.85733944
RDNGVHVK,0.06215543
3APGQ2AP,0.20784079
7R9GX2XN,0.05856222
MEWBEFZD,0.035730347
ADCJHUDG,0.1696433
O7KLKMWB,0.062163822
KMPCXD6K,0.30315402
QF43MNGE,0.025897415
8EQ25BBN,0.0650756
PK7IVQYN,0.8464911
WDYKGSYS,0.29731646
TBZ35ORP,0.82250804
JJ6JKDBB,0.99180436
DR3JFMKK,0.058738988
CJ5NZB9G,0.16101812
YJR3QD7G,0.04958497
K3DVKHXZ,0.07953519
DZLYDPBX,0.8503507
LC6BQZRN,0.06894562
IHXJ2Y27,0.20035544
VJFUL4RB,0.05725676
58MCAAC9,0.11985047
ZSITLSBB,0.07915478
FAFGE54K,0.14697956
BTZXYDTP,0.16646847
QFSOP8HZ,0.06303059
KXYKTEDZ,0.026050631
NWNDSDYW,0.06517871
DTMUWE5U,0.05650076
HEKNVJY8,0.053072978
NYXZNYNN,0.46616948
FUZAXRKD,0.9943877
HCQXHVZK,0.056893315
AYGEHQ7Z,0.051946834
AWN5PUAE,0.04964907
HCMYPN7D,0.42410627
I3HP6LZL,0.48016164
8JYGTJRL,0.8650723
5Q4HDWNA,0.34920406
7AU7RZZZ,0.46920854
JGMRNVJQ,0.15194662
YZDEVJJW,0.8331764
924LTE88,0.10736484
PUCGZH9F,0.07229772
D3S3DXX9,0.8613479
WMX5KLXK,0.03460758
AKMDPGHF,0.051346287
T5SY6WZ4,0.1806837
DGEOCARQ,0.14090826
LBQMLQ7P,0.054974552
E2YSCUVS,0.055146255
L47WSUJU,0.23250213
UXN3OBNV,0.06109437
7AET9Q9S,0.04365773
CCRRKF9B,0.8755982
SBF3AHFK,0.20603038
2RU2H37N,0.07867431
MOFGTYJ3,0.1604123
7TJ7QURX,0.062552795
HWUMBVO4,0.057523765
DM7HNZRS,0.4279485
A238MU8X,0.09381558
CWCM8UMD,0.038045265
EMDTB4RF,0.15579097
BOG3GH4O,0.3136069
KXAMKGAU,0.04392713
Y8MBHRFV,0.057973515
NRZQPV7C,0.058960702
PPLJTWJR,0.16662845
2UWBJRIA,0.05856222
IXYDEEUD,0.56131834
KNH3VL9V,0.06815261
9CRYCUGK,0.9930178
4GTVZ6FJ,0.2998857
C2ESXMF2,0.5087285
EY8GBMUA,0.85651493
C77BKEJH,0.055050924
FKPH7BCX,0.4924101
93RZRCR5,0.42132822
M5V25G2K,0.8641553
59CTYUST,0.07065529
ATZHGES8,0.057686
ZPNVQKHW,0.40697324
MPSXPDQV,0.08353768
FK9GAINI,0.20731896
VT8T5ER7,0.91688204
7CSRL73J,0.0660875
MFB2VTXR,0.45849034
UNENSBCV,0.04529723
2WLNMIXP,0.19804727
4ECMSAJ3,0.065180205
K6YB2W2Z,0.06238688
UDZBQPTN,0.05156921
QODGLXRH,0.020680789
UXHOUZMZ,0.05022754
3Q7FBKHV,0.0875402
IN8R7V6S,0.06443248
JTKVQ2R6,0.16523172
HMMWGWGH,0.063503996
KGY4MCQR,0.36047798
G552QFZ6,0.15049903
OMUMKEQA,0.06025895
QBQJYBGI,0.09734725
NGGRBQQK,0.80935264
3BFFATX4,0.051107023
COK2IP6L,0.054200146
BZUJMSRU,0.030968161
WP7U8FPY,0.07107131
NT5ZPKUO,0.2785916
4FAW7N48,0.99475056
DBCQWSUB,0.4418166
NWNNSJSS,0.06564764
M6YRXEVN,0.05191611
ASPYPVTR,0.065311216
D8B4T3PT,0.024225818
KPKZV7Q3,0.05243525
AR25ZXQV,0.049376585
U4YLUDIN,0.8262832
QZDXQWK6,0.19230855
3KZNB6CD,0.0693049
YGPWAHBJ,0.05700971
D7ESG549,0.8482738
DPDEMGOU,0.055107694
KARMGUDZ,0.32748955
ASCJ3VBN,0.057187673
GLFSUEG6,0.08211049
K3S2AH69,0.05789059
S6VRLQGU,0.058693424
RPNMDQ2U,0.13473302
32BAXVEJ,0.43603423
IKULZPFP,0.15335031
6MUYVXBR,0.2794232
FPLFTZWP,0.1334483
95ZZPYON,0.021238703
MHEFR6QD,0.062097374
GBNCP4YK,0.14517273
HSRUOOGF,0.065794624
KTHITIAM,0.0865539
STYNWUVY,0.4272788
VCAHQZ9M,0.018173043
TWUGAHQU,0.8261879
K6ESITSK,0.02470248
55RVFUB9,0.12594306
HZGRRVET,0.22373903
PECJXXGZ,0.92068774
FEOTQTBJ,0.16659531
5ERPSZ8K,0.8168359
KY4W5LWW,0.36712268
8MGJBTTC,0.26919132
4PGNFQWQ,0.9512425
D2QRYZKU,0.13381933
ZJGR4NPU,0.8410512
A6UPTNJW,0.02556231
CTQW4HMT,0.83648086
CRP4VFPH,0.3415482
XVKYPPYT,0.19120571
ZPFSZGES,0.06436691
JCTBTKZF,0.18295665
Z5GTB4WU,0.044420935
AXFSZBMK,0.6595967
VC4JV9A9,0.29487783
GFD6DWPE,0.0607242
3XEX2MHH,0.059299737
GQFVLF6E,0.06188886
LVGYR2BK,0.06309605
DRN5HDQH,0.8250075
GQCND7WB,0.13325223
3PUAJH34,0.2594865
KMZKEANF,0.3020871
K4PVALQQ,0.04186416
XAAKTZ7R,0.061040446
JRXNZZIC,0.13557735
6M2B7Y8P,0.1617197
RUE8HJYD,0.3841609
W2TD7PHP,0.19691756
J3NSFDZJ,0.067302585
9XY44EE4,0.047647968
PAQDMP6F,0.064025305
ZPWKASVS,0.033352155
5TA3VPA3,0.42838046
MMZMHEDK,0.5276054
UFJHYPYW,0.077360034
TMN4STNK,0.82258886
FCAZ8RNQ,0.051753767
LVEPEET5,0.85054094
MW6RQCHY,0.12539907
2JESCXQR,0.41405538
PLIXFNPT,0.05268321
HWKSXAPY,0.3805511
JBJBE8WF,0.058031432
HTHNVKJY,0.38300648
2WJNVHGO,0.055793054
P9LGIMEG,0.05137453
GYTRJTTB,0.05650076
ESUH6VOU,0.1941215
PMXHFBJQ,0.060953952
9VMQMNQ5,0.18770285
RHX7TBHL,0.028451344
NPEEXXD7,0.06202378
3B2HKOAM,0.85434145
V94ZTXQC,0.027613403
4UHYHTNR,0.14080998
C9ENIASV,0.27161783
GZPA3XPD,0.111217305
MCVO22M6,0.054763522
MJVXFG2F,0.074165545
QUNJUDEZ,0.06194015
POF5D3VX,0.06277577
ZVDA5NPQ,0.15851891
M7WRNGPU,0.066380374
LMMCBVJZ,0.83371943
QG54CZPT,0.05707821
TCD7FEVH,0.4637107
PSPKQQFW,0.49533954
3RHBN6KV,0.13069129
KYOS8J8X,0.18894084
SEZKWERR,0.17799276
F29C97TD,0.28741372
NMKGKUTM,0.06443248
JU35SSZ8,0.13134213
JU2PUMSM,0.115875356
EJTLXBP8,0.89407027
LJKHTZRZ,0.055760633
2G8BRFV2,0.09123858
MCM8HCNV,0.04645615
BEDC2E5V,0.13959128
T9AKRZKP,0.07724883
L6FWXYB3,0.778944
DNG58AGC,0.03542948
NC88BTCD,0.077560015
CHUM7EBS,0.8702076
AYTGQFA9,0.83900243
WMVUPI6D,0.08784111
5E2GBQ44,0.02019555
VAFZB5EM,0.19102891
RZRXVDFQ,0.058727875
B8P928DN,0.18576802
RVBZQUK6,0.48736793
GCNJRXAI,0.0646304
X9LBCLKT,0.52352804
JFACIJAK,0.048808474
JEEV9HW4,0.11521747
DVJH3TO2,0.78157544
LIG34RMY,0.17302655
4P52DUYD,0.056445774
VVCC7NAV,0.86656535
OSVAAZNJ,0.06313525
7ZJCH8ES,0.04530643
5TEMAWSB,0.05300251
FD9SFXJU,0.14735995
WECPENM6,0.20968018
JGZQNS5U,0.07641991
NXBF6SHG,0.051029705
CMEHT8ES,0.042064685
9VW8ACQD,0.031967517
OPKJOFVY,0.8555447
DJVDNKNT,0.0603218
AMKXDPNE,0.29959
Q3S2TPNC,0.44106546
2AHVE73N,0.097374156
DAPPXZZM,0.8674911
SX6HBW7V,0.28429106
G7F3YWXH,0.025100993
LTUEG4ZV,0.36631283
MU2SW68R,0.05539193
4UXSQZWW,0.049987197
AKDJNXGW,0.12715133
MBQPYYAD,0.051151093
C7KLUFBY,0.14831336
GWSVTJDX,0.9443742
583YPF6M,0.83741736
HPOXKWUZ,0.8702411
8AQIVENK,0.038542002
JXHTEKVH,0.26228493
AITULFH3,0.08167112
YV8ZMVDN,0.8293452
DSG4XJAB,0.5045044
FQWHWGFK,0.14281869
G5UNXPRB,0.056436393
BFASRGLC,0.8518832
BTIXVHS3,0.13519837
2WF9XUM4,0.054944087
N9SNUFRR,0.067433596
NGDHNMIY,0.11495784
LUMSFZVG,0.055369366
APSFWCSU,0.065612964
WPED7GJV,0.8982764
FMSCTLFQ,0.055907898
GQNDVHDK,0.055967215
B6HPHWJP,0.1560908
KKJGVGKQ,0.033047453
4IAO5REH,0.046501007
NV2PPZHT,0.039226085
DDUWLFYU,0.05931092
CMKCCRYG,0.4072041
JGOWXHB4,0.38521704
ENCDFKUZ,0.9106991
ZNRVK7F6,0.05185924
JEZ7MWDJ,0.12394846
WFEZVMDQ,0.8439016
9KZT7HAO,0.46294603
NSIASWEW,0.13631849
NXLYZVQ3,0.062991545
JWPOHQ5R,0.33330977
DWM4XDUK,0.08581583
AJOFMKXY,0.057728138
MNYZ8U9Q,0.032781273
AHRIQ9NR,0.047221515
BPSKIXNY,0.9219119
DDSS3YMW,0.05661379
GMB55XES,0.1247093
YHAG27PL,0.41518003
HCDBJUJR,0.314541
KHUENTGB,0.8841536
KJ4JUTV7,0.077784315
ZW8WABSW,0.05978581
HGAR22U2,0.024397762
FTEGXYVD,0.06826191
HTG2M7RB,0.20682813
JPTWNQP8,0.18591483
Z7W43PZY,0.16149291
ZSKCNBYY,0.05712419
EHZ38TLV,0.043072782
E2STMMQF,0.05036718
B99HXHTC,0.024958026
B52Y5CQT,0.051536255
JGXLLAEX,0.04954301
CEGAVTIK,0.11540169
TNCEQZ4X,0.81210816
BV4F5YPQ,0.06993007
7HRA8DHX,0.15874462
TVNMM6BP,0.11092562
MGNN2ZTX,0.43149948
UH6MJNNS,0.06350142
TKFSTQ97,0.17891061
AJHMKRSE,0.21104027
2DWV6CZN,0.013995787
DTPLYU2K,0.044095285
GCJPAF6F,0.06493014
AWJARNDE,0.24421832
B4RB9KKG,0.49110472
JCAU2FQU,0.2237261
BULDV82V,0.029682333
Y65MWXYK,0.05749249
PZORRETC,0.10611726
VKNMJABS,0.18785898
LEBLRTTP,0.044341944
ETKLTYPH,0.05360857
MTNJU5DY,0.24288757
T2K4FDXV,0.12097497
DNNC2RXI,0.04301183
PXBGRCVW,0.03661122
JQZCRYFB,0.45758644
CNT57UJR,0.026563568
GHTQKRFE,0.13464114
NJPWL4MB,0.08064532
RHUFKDJG,0.8422982
GMYGGGNX,0.05707821
X6TEONRB,0.22882675
HKQUWZMX,0.1348699
VIWSVGG6,0.7790887
9VPT6FUP,0.4542571
ZFZVUGEC,0.12537235
FCXG3XC6,0.04691563
PDVP94OX,0.054763522
FDMIABY4,0.12952828
ZFVUAYXY,0.060404334
JBYBEGHN,0.14540994
CEHYQJMQ,0.91971284
4RPDPH4H,0.11665926
GRPJKIBF,0.074820414
WOCQYJJV,0.06984917
82XYR2YU,0.17106947
IWOOFJNV,0.060927857
KVWT6FGW,0.041710995
ZFS277BT,0.14216517
VMHZI7DU,0.05406858
JS6HR5DG,0.6609566
MALQ2DPJ,0.04994352
IJSNVDHQ,0.040957313
6UQAGYHT,0.058837604
RSRXAMNE,0.4782569
NRCKXC3Y,0.056445774
NYYR8SQK,0.4880965
6O7KBLMM,0.04401197
SPS6M9PC,0.14364284
FX9ZRVTE,0.18400821
9MJDBRTG,0.8658
KQ3SAHDA,0.032130264
GH4PZJYT,0.06814911
F2WWMZBZ,0.85721505
KABF5BXY,0.056356173
JADWWYNV,0.06163082
SK6WDMZC,0.18972805
2CYPGVZE,0.05539699
UYW3CJD5,0.062307637
XHUPIO2P,0.06215543
PPXEJE7X,0.17934191
JZJ9TRKV,0.049867917
AZ8BPHAR,0.063149944
2SINKB5E,0.2937028
RBY5T3LS,0.043381043
E5F9W88W,0.046040718
72FYMQPC,0.8944477
MKJTBWI5,0.64487517
H782HUSI,0.13598043
U2IHHUEA,0.72859275
RPZQPGKE,0.059196454
JBGH9ITJ,0.025956525
RKPXPYCH,0.054708704
AGXOG6GU,0.049655754
DXVSXICU,0.028854633
GRLHGVMT,0.3871552
6C5TAOEU,0.13768369
CC7GECMH,0.062034503
Z7XRM3RF,0.02759157
GSEK2MWS,0.15152211
DSG3SLKE,0.09182126
AREVXHTK,0.48204187
EGAPOEJR,0.035030603
CZ2EQNSN,0.5346866
4Y24XZPQ,0.09156548
NNGQAFJY,0.13457312
MYU4S7BJ,0.6156651
G9P9WS9Z,0.042735208
5EGP72JH,0.05863215
D8QIXNLV,0.05790677
ZTINCHBT,0.02862347
DHKVSTI6,0.052330982
IDVDTEHE,0.063667394
XAUTQ6CK,0.064454876
JKNOTNAD,0.63515645
OYKE8L99,0.11463247
TGE5CYFL,0.03133417
7R48BKGK,0.22593033
WN7CEKVP,0.041651998
Z5TNWHVJ,0.043496188
HCSVAZVX,0.05326853
ANDBDS3T,0.045809127
HQHPTEBN,0.17658281
AWCUEQC6,0.058771398
BRXMXKVQ,0.079310544
7DPT5EHU,0.29903087
KZPTPTCF,0.18499482
YUMG9BCM,0.083121076
7RLBPE2Y,0.026507143
DNO5NXMB,0.05279208
DRF2957S,0.059458077
GVPUM8KZ,0.06257908
8R6YQWLY,0.07020219
VG8UIWTS,0.98746836
GAH9RHGB,0.80710137
NGER5NRV,0.23018318
CYNKUAAY,0.08626078
AOTWRIGX,0.20312263
65XZIJ5K,0.06151368
FSPYBVZF,0.058069907
ASDVBFF2,0.037609782
7PBBC6FK,0.053550694
FRUIWWEV,0.09865268
MEKWSTEA,0.8923307
HD2EPS7C,0.054342747
E83SSFBK,0.20746376
H5FFOHZV,0.06426803
ARQIWK99,0.028202012
JUTGWCTQ,0.028058229
B86CJU3E,0.45781848
T2W4GRE4,0.16532251
G7W59MPJ,0.07190324
JEY6R9AX,0.14116414
EZA7SUKN,0.032005936
MTYXT5ZK,0.0504476
OKPYCTVJ,0.061246596
GTQSCM9G,0.20784079
LJX3XEWD,0.059273437
CENCEQAZ,0.25667977
APSZQJKI,0.3652981
3O7CYYRI,0.14655109
9HYMVFEU,0.04661352
JISJFT4V,0.04245637
GMPAEVN5,0.05002499
BQU2ZKIE,0.8243104
2HSNHHX3,0.050297447
CMHDPR4E,0.85069126
H93WZI4G,0.82786053
TFMEZLEY,0.057841346
NVJGAPAG,0.046779778
O8KVIHR8,0.059146613
GIDGHUFV,0.2605927
WWPOTXWC,0.05857802
V9GYCRFJ,0.05650549
GW9SPDZK,0.15265876
29T63WPN,0.09698454
MHZQ2GJA,0.087808296
A5HCGH2J,0.025258364
34C3OFRG,0.17640388
5VCUUOJ7,0.99475056
RHFG3GTX,0.47818074
8NJRZYGF,0.058304694
J7FHS9JS,0.13462645
64ALSPSD,0.2797135
VUXXZZZW,0.7948701
NHYFWTP4,0.20010684
ENSGORMO,0.059273437
YD7NVE6D,0.032053843
CCE2RUDQ,0.06308592
AUKSAPBJ,0.062384706
UH95HAIE,0.16604428
FGLNZGER,0.042488515
7TZMN9XY,0.8176126
6EDHGF5E,0.055836376
CJ3XMKTY,0.055288807
NKCMNUWJ,0.30142576
MAQR72WF,0.055511374
PMBWZ4ZG,0.024003608
EHRTBBJY,0.8220228
8O5K9GKN,0.02682828
XNSGPTDZ,0.24486826
BE3Y5S3M,0.04634059
DBCPUX6Z,0.08104292
SUNT2YGY,0.49337092
YANMGWGT,0.73393476
DA4FEK7W,0.8870346
UMPXI9JT,0.46446213
BWTJCNAM,0.81870925
CJETZONH,0.060812946
YPSE2XQV,0.8843654
LHJPYFQV,0.84889835
NHWB9CQH,0.85990685
GFMBDXJY,0.05727456
ZC8VD8QE,0.16144532
J6NAU2VW,0.04602889
VXRTKEB6,0.14770065
M9GT9DQV,0.052551627
AUVLVWD7,0.12373069
3UL5VKKN,0.05712419
GBJ4DZGV,0.03098437
UTAAFWCU,0.07379444
LHWTWQRT,0.045825336
CPALDZDR,0.05470017
K6OWR9E7,0.83009195
E8DSRTVS,0.051273275
DWPZFCUF,0.06984917
VQWJ6UPV,0.07026305
HJPK7EFS,0.056049276
NEEMVZ4R,0.2815596
HZLLPEUP,0.05470017
99M3WA7R,0.43251592
XLLMHOYW,0.49615073
DVJG6582,0.2168857
9LA8HHOZ,0.029801702
KDGDOGQS,0.031819697
B6NRBCAK,0.84182256
U7FT2QTB,0.052018154
DD6X4P3I,0.023441434
7VWYPWVR,0.15223639
DZQO2LVP,0.15674381
7JQPSTDF,0.21171989
E6JL45AC,0.15234074
T7HRTDKC,0.08213314
9CT92G8T,0.053724315
UYDL77ND,0.42463464
SUWYY3CD,0.058031432
H4ZUSJM5,0.30195743
C79TPTEO,0.5411981
GZT8EQML,0.8351757
5QGKWVN3,0.06058694
59T94RBA,0.07615081
28MKGQGX,0.066142865
WWGIEK2C,0.815367
CX4GGTMJ,0.8239053
FL3QIM6V,0.025956525
SRCYUVUP,0.05539193
Q47FLUK3,0.07463295
9OEBXUVW,0.53526413
BZ2S6D9M,0.1821848
PCPVD45S,0.08475906
7H79OQHZ,0.13383484
XKQKCMZU,0.23735943
DCTQQQTT,0.024311895
RUTTGZ6Y,0.16852048
32OH6UHD,0.044625044
KWHO9P9Q,0.06587367
GUO7S7FW,0.061254766
OSHSY5HC,0.05233744
D7XZ45MU,0.21344633
63JNTGHL,0.27580646
VJRCUFVK,0.47837114
GMGTF8PE,0.026488908
7ABEVFJI,0.22250071
LH4P6TMR,0.0644678
E8BTMGZD,0.18000999
HKGNSHTU,0.042240113
A33QWVXL,0.40717262
GUU4VJSJ,0.30336484
AOYYX7VU,0.79382503
CQA38GVR,0.21031544
9L2S45KE,0.06570562
FN4M6GDP,0.5690262
DJCEIUD8,0.07530834
N2SPPIWO,0.057671566
2ZYE8FJN,0.024324344
3S7ELWKD,0.10962194
UM8NORRB,0.37061468
HQR9SGYS,0.8700862
PYSDWUKB,0.15984078
ES7E7KNQ,0.054944087
HYHYQVYD,0.10092963
XHDQNQXR,0.11671826
CUEAXDPJ,0.05237778
FJVRF3EU,0.0341431
UBTI44VW,0.85087824
PTC3XNYJ,0.14060004
BTNLBZJP,0.056583963
FYC7ULM8,0.24351543
ZVEWEIRR,0.05990398
PK5AMADF,0.5913051
DHEKCLYS,0.031673264
JJEEGDG2,0.83459383
7BFTPQ3U,0.20784079
36V4EMX4,0.30783406
Y425MV5B,0.05659235
8S384C8V,0.026819
CLLTJPJU,0.30603415
WKOUWNU3,0.27598146
JYAZHCIC,0.7232495
KNMMDDXZ,0.13147612
B6NODJRP,0.030318879
NHODXUKW,0.18328607
4ZBW6ZTG,0.15550086
IUKCNMHJ,0.18073738
JUVYYEQO,0.03791378
DBCXTUXX,0.05392721
FJAV76N9,0.058031432
EKRVY6JD,0.038241904
PFHQZU8I,0.27398837
WR2LECJT,0.6419775
FSAR7NKD,0.50021523
K6QH76TR,0.060591597
6OVTWFFH,0.80858535
ULAT7M3K,0.37670812
5MW66RVW,0.07460211
RI8GYDNN,0.14677893
BJEJHZBN,0.058741126
XSUDJGPT,0.054763522
IFGTPTRX,0.05666894
ZWHGS89W,0.06780537
EAZPYYMB,0.06984917
YBRRE5I8,0.12628518
QASGYKV3,0.38324732
QTGTPWZY,0.04491056
KXBDGCFQ,0.036986113
N6RLYYKX,0.2711277
RCPPWJFQ,0.05326853
3NR7AHUH,0.013975345
TGBJYTM8,0.12835637
E7HOKMKS,0.40178943
YKZGG2OS,0.050420165
9YNXKDHV,0.07133701
UHDU3QJ6,0.041772813
4NJQCS3C,0.1832761
BQFQJSOS,0.34626392
4TQTHV2A,0.9912021
TKQND4OF,0.17636596
ABGB3V6Z,0.051753767
GOUZQ5LC,0.12391381
B76RZPDH,0.43964243
5QHU3NNE,0.45107487
66QM4EWE,0.19666922
4TRE7CWU,0.8280557
7MW8NHX8,0.2590322
3RCPEPJX,0.22840698
E9FNK6VF,0.84739053
UXGT6EFH,0.20365788
NCWKT4WM,0.058031432
GKD4G8HY,0.8397426
ESUESCUZ,0.055296965
2QIFRC7N,0.40405405
NFYCK2Z7,0.9943538
MG4XY5GP,0.06202378
EKCCTS9X,0.18252715
C2VS4CTF,0.029573496
TU4JXXR8,0.8315845
URPQVQP3,0.060314693
G7BQQDVA,0.053808577
WTWA8OGC,0.21127032
4A2RM7AR,0.40697658
BTKHHCNS,0.20108064
YTUD5TZW,0.3983838
T72D6VGZ,0.029573496
MH3XN8TN,0.049306903
4TWIP7GP,0.5082305
HACRZLZY,0.055715833
FCMGE8PP,0.051828712
5SUY3Z8F,0.5290039
PXHK89FW,0.83400387
AYHFN89F,0.032953396
IU8E9QX2,0.11457773
234VDMDQ,0.79943204
R7HJNLVU,0.056723297
AMB4ESHJ,0.05092458
OFWZMJBG,0.06017094
GZBBGZFS,0.064448506
UGAR3DUZ,0.74492955
8KW853HW,0.35879576
R2NI4DHW,0.1929353
SRFDYW9S,0.08191177
QHNKIMMC,0.85194653
QTKXH3HT,0.0288603
DZSNGXRD,0.859386
PYDLGWPF,0.044203535
AZPN3VY6,0.16969717
KW2GVEJG,0.04116195
AUE8VC5Z,0.8419496
MTFNZOF2,0.44254982
M4AAS2Z8,0.029894756
LXWF5HSJ,0.024812728
XINX23SU,0.8248577
3MGJQMIW,0.4031757
7CAMPHKO,0.1531745
AKCWDP4W,0.122293666
73JICHUU,0.04712513
SH9GWKFK,0.9923253
APPOJNCV,0.12046603
LUNFDIQ5,0.28063172
QZBFY6ST,0.054194663
GQ5NXMRP,0.22828534
QG9JEJXK,0.8048089
J4MZZU7P,0.31795308
A6L7VSKI,0.023830071
BGFGNF3B,0.9868522
HLTHBBB7,0.8432351
MWZ36BWX,0.09280769
WZXZ7VRA,0.044991985
3NHWLEPK,0.42681432
C5ZXFO5Z,0.059667233
667EXKNY,0.053624623
GUY5J4KD,0.43268913
7ALCCDSW,0.31695855
UHQY3GRP,0.056212462
FBGCUVMT,0.075049326
J3V2TUKC,0.058343105
BHVKGUFK,0.56509537
MJQIPGMH,0.045415416
FZALVSWJ,0.15658185
4QETZHVQ,0.1788014
MR8GSCUZ,0.33513367
7XWHVUX5,0.60321856
9HITTTMA,0.041540544
DFMWBYDH,0.051242296
AQRB8SWV,0.82897896
7KGITWXW,0.8089926
FM8INMKD,0.04932765
APW7RZGU,0.03970642
K5COGWYG,0.21403472
KSINYTHA,0.058395285
PCY62BPG,0.05653196
JXWTRZRZ,0.5028785
7N7OIYRC,0.033591773
ASUBT8GZ,0.039758615
